skin_name,mean_price_usd,mean_pct_change,volatility,mean_deviation,spike_count,min_price_3day,risky_label,risk_score_SVM,safe_price_usd_SVM,safe_price_usd_ML
MAG-7 | Core Breach (Field-Tested),0.0133333333333333,inf,,-0.0454545454545453,11,0.0,1,1,0.009999999999999974,0.0
MAG-7 | Core Breach (Minimal Wear),1.0333333333333334,inf,,0.0446941523277401,13,1.0,1,1,0.7750000000000001,1.0
MAG-7 | Core Breach (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Counter Terrace (Battle-Scarred),178.66666666666666,-0.0194845652913659,0.0922470701196027,-0.0218635655329811,0,161.0,0,0,178.66666666666666,161.0
MAG-7 | Counter Terrace (Factory New),247.2108843537415,0.0038357733296064,0.0898905198899548,0.0029591150410994,1,224.0,0,0,247.2108843537415,224.0
MAG-7 | Counter Terrace (Field-Tested),232.24770642201835,0.0036960627626328,0.0836547690397892,0.0011292333039445,0,239.0,0,0,232.24770642201835,227.08187328236215
MAG-7 | Counter Terrace (Minimal Wear),223.3703703703704,0.0006239525416522,0.074834996393786,0.0069968057234054,0,214.0,0,0,223.3703703703704,214.0
MAG-7 | Counter Terrace (Well-Worn),174.4,0.0361283588183447,0.2089588443624529,0.0070743293647555,1,161.0,0,0,174.4,161.0
MAG-7 | Firestarter (Battle-Scarred),0.0208333333333333,inf,,2.5000000000000004,2,0.0,0,0,0.0208333333333333,0.0
MAG-7 | Firestarter (Factory New),4.068027210884353,0.0103038704066101,0.1546306996802451,0.0053756538830711,2,3.0,0,0,4.068027210884353,3.0
MAG-7 | Firestarter (Field-Tested),0.0333333333333333,inf,,0.4530303030303031,10,0.0,1,1,0.024999999999999974,0.0
MAG-7 | Firestarter (Minimal Wear),0.5,inf,,0.1124824191279887,19,0.0,1,1,0.375,0.0
MAG-7 | Firestarter (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Foresight (Battle-Scarred),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Foresight (Factory New),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Foresight (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Foresight (Minimal Wear),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Foresight (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Hard Water (Factory New),5.046666666666667,0.016486012123596,0.1408377216023541,0.026744662905845,1,6.0,0,0,5.046666666666667,4.677703537593261
MAG-7 | Hard Water (Field-Tested),3.724832214765101,0.0449963670358407,0.376065764025619,0.0221155723940631,9,4.0,1,1,2.7936241610738257,3.6301749704510153
MAG-7 | Hard Water (Minimal Wear),4.0272108843537415,0.0109981913064104,0.1148353512270333,0.0227393393361169,0,4.0,0,0,4.0272108843537415,3.960608796361854
MAG-7 | Hard Water (Well-Worn),3.5789473684210527,0.0274696048632218,0.2276089417865755,0.0376105611891085,4,5.0,0,0,3.5789473684210527,3.1681932826923838
MAG-7 | Hazard (Battle-Scarred),55.35576923076923,0.0001765225066195,0.0017915077784805,0.0005208754672073,0,56.0,0,0,55.35576923076923,53.84507991658122
MAG-7 | Hazard (Factory New),190.8282828282828,0.015135681443383,0.1504719985539843,0.0411222838790407,2,265.0,0,0,190.8282828282828,190.64628071859673
MAG-7 | Hazard (Field-Tested),17.376,0.0169358795515182,0.2331237777953243,0.0112309304125951,4,21.0,0,0,17.376,17.376
MAG-7 | Hazard (Minimal Wear),29.568345323741006,0.0123435242356206,0.1590567379330716,0.0150695825765204,2,44.0,0,0,29.568345323741006,29.385419451240015
MAG-7 | Hazard (Well-Worn),49.56521739130435,0.0033492822966507,0.1409785983842681,-0.0076555548480336,2,45.0,0,0,49.56521739130435,45.0
MAG-7 | Heat (Battle-Scarred),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Heat (Factory New),3.5733333333333333,0.0070469798657718,0.1041586701084461,0.0063581407384308,0,4.0,0,0,3.5733333333333333,3.1681932826923838
MAG-7 | Heat (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Heat (Minimal Wear),0.8666666666666667,inf,,0.0094748858447488,25,1.0,1,1,0.65,0.5649628018429763
MAG-7 | Heat (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Heaven Guard (Factory New),0.64,inf,,-0.0103920153920153,20,0.0,1,1,0.48,0.0
MAG-7 | Heaven Guard (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Heaven Guard (Minimal Wear),0.0933333333333333,inf,,0.2738738738738739,34,0.0,1,1,0.06999999999999998,0.0
MAG-7 | Heaven Guard (Well-Worn),0.2362204724409448,inf,,0.1486554736554737,19,0.0,1,1,0.1771653543307086,0.0
MAG-7 | Insomnia (Battle-Scarred),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Insomnia (Factory New),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Insomnia (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Insomnia (Minimal Wear),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Insomnia (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Irradiated Alert (Battle-Scarred),2.609090909090909,0.0325892507085167,0.5077041805872832,-0.0203254338337187,4,1.0,1,1,1.9568181818181816,1.0
MAG-7 | Irradiated Alert (Factory New),39.12087912087912,0.0062343923579342,0.1062619110552292,0.0049153147093924,2,46.0,0,0,39.12087912087912,38.14005959761442
MAG-7 | Irradiated Alert (Field-Tested),1.696551724137931,0.0254629629629629,0.2511198264331868,0.0061825148032044,7,2.0,1,1,1.2724137931034483,1.4300227676601431
MAG-7 | Irradiated Alert (Minimal Wear),3.378787878787879,0.0114503816793893,0.1255429910610467,0.017103549914061,1,6.0,0,0,3.378787878787879,3.007962151830601
MAG-7 | Irradiated Alert (Well-Worn),2.127450980392157,-0.0033003300330033,0.0331679063403329,-0.0113089938417747,0,2.0,0,0,2.127450980392157,1.8145220900475434
MAG-7 | Justice (Battle-Scarred),1.0533333333333332,0.0100671140939597,0.122884788077856,0.0144919709919709,2,2.0,0,0,1.0533333333333332,1.0533333333333332
MAG-7 | Justice (Factory New),16.226666666666667,0.0069511609546271,0.1034766255596031,0.0071350758930244,1,15.0,0,0,16.226666666666667,15.0
MAG-7 | Justice (Field-Tested),1.7866666666666666,0.0067114093959731,0.1297942392061693,0.0042237762237762,2,2.0,0,0,1.7866666666666666,1.4300227676601431
MAG-7 | Justice (Minimal Wear),4.52,0.0028443592201981,0.0756990657243365,0.0005231726416809,0,4.0,0,0,4.52,4.0
MAG-7 | Justice (Well-Worn),1.22,0.0324384787472035,0.2640054801029645,0.0188760313760313,9,2.0,1,1,0.915,1.2122260478950262
MAG-7 | MAGnitude (Battle-Scarred),0.0263157894736842,-1.0,,-0.8571428571428571,6,0.0,0,0,0.0263157894736842,0.0
MAG-7 | MAGnitude (Factory New),1.3421052631578947,inf,,-0.3053138360607401,11,0.0,1,1,1.006578947368421,0.0
MAG-7 | MAGnitude (Field-Tested),0.0263157894736842,-1.0,,-0.8571428571428571,6,0.0,0,0,0.0263157894736842,0.0
MAG-7 | MAGnitude (Minimal Wear),0.1578947368421052,inf,,-0.4309523809523809,9,0.0,1,1,0.1184210526315789,0.0
MAG-7 | MAGnitude (Well-Worn),0.0263157894736842,-1.0,,-0.8571428571428571,6,0.0,0,0,0.0263157894736842,0.0
MAG-7 | Memento (Factory New),5.081081081081081,0.0100440753501977,0.1328102046158562,0.0069351099535649,2,7.0,0,0,5.081081081081081,4.677703537593261
MAG-7 | Memento (Field-Tested),5.788135593220339,0.0111823361823361,0.182551764011026,0.00343518894427,2,9.0,0,0,5.788135593220339,5.503077318349096
MAG-7 | Memento (Minimal Wear),3.856164383561644,0.0075697865353037,0.1377454830592679,0.0037021524447151,2,4.0,0,0,3.856164383561644,3.823379715768336
MAG-7 | Metallic DDPAT (Factory New),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Metallic DDPAT (Minimal Wear),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Monster Call (Battle-Scarred),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Monster Call (Factory New),1.5666666666666669,0.0173378076062639,0.1784345422437357,0.0161768667794916,3,2.0,0,0,1.5666666666666669,1.3769409529265064
MAG-7 | Monster Call (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Monster Call (Minimal Wear),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Monster Call (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Navy Sheen (Battle-Scarred),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Navy Sheen (Factory New),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Navy Sheen (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Navy Sheen (Minimal Wear),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Navy Sheen (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Petroglyph (Factory New),1.98,0.0425055928411633,0.3048619798085242,0.0130498849598086,10,1.0,1,1,1.4849999999999999,1.0
MAG-7 | Petroglyph (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Petroglyph (Minimal Wear),0.0066666666666666,inf,,1.2688263138573214e-16,7,0.0,0,0,0.0066666666666666,0.0
MAG-7 | Petroglyph (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Popdog (Battle-Scarred),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Popdog (Factory New),0.0933333333333333,inf,,0.2395833333333334,12,0.0,1,1,0.06999999999999998,0.0
MAG-7 | Popdog (Field-Tested),0.0066666666666666,inf,,1.2688263138573214e-16,7,0.0,0,0,0.0066666666666666,0.0
MAG-7 | Popdog (Minimal Wear),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Popdog (Well-Worn),0.0774647887323943,inf,,0.1753787878787879,17,0.0,1,1,0.058098591549295725,0.0
MAG-7 | Praetorian (Factory New),6.6466666666666665,0.0065974294162213,0.1115504184533023,0.0037491154963142,1,4.0,0,0,6.6466666666666665,4.0
MAG-7 | Praetorian (Field-Tested),2.0933333333333333,0.0162192393736017,0.1960758638948717,-0.0008685718891668,3,1.0,0,0,2.0933333333333333,1.0
MAG-7 | Praetorian (Minimal Wear),3.2066666666666666,0.0076062639821029,0.1498433018043601,-0.0045261337364114,1,2.0,0,0,3.2066666666666666,2.0
MAG-7 | Praetorian (Well-Worn),2.576923076923077,0.0500492186538698,0.4485581674241164,0.0094458760208308,11,1.0,1,1,1.932692307692308,1.0
MAG-7 | Prism Terrace (Factory New),49.47651006711409,0.0031316075453602,0.0487624055954502,0.0057209647686503,0,56.0,0,0,49.47651006711409,48.07125077539948
MAG-7 | Prism Terrace (Field-Tested),43.08974358974359,0.0042521253261087,0.0850497225052999,0.0012589603844065,1,46.0,0,0,43.08974358974359,43.08974358974359
MAG-7 | Prism Terrace (Minimal Wear),45.872,0.0052308880149666,0.0830809417160986,0.0072268835476511,1,56.0,0,0,45.872,44.588174374955635
MAG-7 | Resupply (Battle-Scarred),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Resupply (Factory New),0.0133333333333333,inf,,0.3125000000000001,8,0.0,0,0,0.0133333333333333,0.0
MAG-7 | Resupply (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Resupply (Minimal Wear),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Resupply (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Rust Coat (Battle-Scarred),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Rust Coat (Factory New),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Rust Coat (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Rust Coat (Minimal Wear),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Rust Coat (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | SWAG-7 (Battle-Scarred),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | SWAG-7 (Factory New),1.6333333333333333,0.0307606263982102,0.2585528334567112,0.010386115862122,8,1.0,1,1,1.225,1.0
MAG-7 | SWAG-7 (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | SWAG-7 (Minimal Wear),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | SWAG-7 (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Sand Dune (Battle-Scarred),1.0,0.0,0.0,0.0,0,1.0,0,0,1.0,1.0
MAG-7 | Sand Dune (Factory New),77.59375,0.0053153339310806,0.2139527616928388,-0.0218717311200116,1,49.0,0,0,77.59375,49.0
MAG-7 | Sand Dune (Field-Tested),0.9724137931034482,inf,,0.047608024691358,11,2.0,1,1,0.7293103448275862,0.9724137931034482
MAG-7 | Sand Dune (Minimal Wear),3.5035971223021583,0.0101449275362318,0.1231091337401666,0.0081496691944758,1,5.0,0,0,3.5035971223021583,3.1576169766416524
MAG-7 | Sand Dune (Well-Worn),1.6790123456790125,0.15625,1.346805291670213,0.0465362100983016,2,2.0,1,1,1.2592592592592593,1.4300227676601431
MAG-7 | Seabird (Battle-Scarred),2.2847222222222223,0.0151515151515151,0.232071614625703,-0.0048265619154992,3,2.0,0,0,2.2847222222222223,2.0
MAG-7 | Seabird (Factory New),5.38,0.0028736550548631,0.0779596666281642,0.0003419823027307,0,5.0,0,0,5.38,5.0
MAG-7 | Seabird (Field-Tested),2.4093959731543624,0.0135135135135135,0.1927086568432791,-0.0070801355272085,2,2.0,0,0,2.4093959731543624,2.0
MAG-7 | Seabird (Minimal Wear),2.453333333333333,0.0078299776286353,0.1563058554457289,-0.0060751755224429,1,2.0,0,0,2.453333333333333,2.0
MAG-7 | Seabird (Well-Worn),2.394557823129252,0.0091324200913241,0.1669891385159586,-0.0036501947350497,2,2.0,0,0,2.394557823129252,2.0
MAG-7 | Silver (Factory New),19.16,-0.000289748913386,0.0536704008316204,-0.0042314502895375,0,14.0,0,0,19.16,14.0
MAG-7 | Silver (Minimal Wear),18.80152671755725,0.0004397872509327,0.0514131663351889,-0.0021133669374879,0,18.0,0,0,18.80152671755725,17.811422792207985
MAG-7 | Sonar (Factory New),0.2133333333333333,inf,,0.2455555555555556,11,1.0,1,1,0.15999999999999998,0.19210823226872015
MAG-7 | Sonar (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Sonar (Minimal Wear),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Sonar (Well-Worn),0.0067114093959731,inf,,1.2688263138573214e-16,7,0.0,0,0,0.0067114093959731,0.0
MAG-7 | Storm (Battle-Scarred),0.0425531914893617,inf,,0.425925925925926,18,0.0,1,1,0.031914893617021274,0.0
MAG-7 | Storm (Factory New),12.106870229007631,0.0153853933703643,0.2196402529857405,0.0156964701092214,2,20.0,0,0,12.106870229007631,11.851359168098524
MAG-7 | Storm (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Storm (Minimal Wear),0.7133333333333334,inf,,0.0550827423167848,52,0.0,1,1,0.535,0.0
MAG-7 | Storm (Well-Worn),0.1343283582089552,inf,,0.1775862068965517,17,0.0,1,1,0.1007462686567164,0.0
MAG-7 | Wildwood (Battle-Scarred),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Wildwood (Factory New),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Wildwood (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Wildwood (Minimal Wear),0.0,,,,0,0.0,0,0,0.0,0.0
MAG-7 | Wildwood (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MLG Columbus 2016 Cache Souvenir Package,110.43103448275862,0.0115876356356275,0.1772040662132794,0.0083857089633065,2,78.0,0,0,110.43103448275862,78.0
MLG Columbus 2016 Challengers (Holo-Foil),49.833333333333336,-0.0052761555272924,0.0593590845888664,-0.0150220409035478,0,47.0,0,0,49.833333333333336,47.0
MLG Columbus 2016 Challengers (Holo/Foil),49.833333333333336,-0.0052761555272924,0.0593590845888664,-0.0150220409035478,0,47.0,0,0,49.833333333333336,47.0
MLG Columbus 2016 Cobblestone Souvenir Package,1549.359375,-0.0022107440614678,0.0266447863364589,-0.0072428389911139,0,1406.0,0,0,1549.359375,1406.0
MLG Columbus 2016 Inferno Souvenir Package,162.72727272727272,-0.0309243376794112,0.3300896272556634,-0.2619401409080908,5,45.0,1,1,122.04545454545453,45.0
MLG Columbus 2016 Legends (Holo-Foil),39.833333333333336,-0.0053085481437598,0.0103064780646656,-0.0139883248619914,0,38.0,0,0,39.833333333333336,38.0
MLG Columbus 2016 Legends (Holo/Foil),39.833333333333336,-0.0053085481437598,0.0103064780646656,-0.0139883248619914,0,38.0,0,0,39.833333333333336,38.0
MLG Columbus 2016 Mirage Souvenir Package,115.38095238095238,-0.0022285832945207,0.0149930589564094,-0.0073530475270166,0,84.0,0,0,115.38095238095238,84.0
MLG Columbus 2016 Nuke Souvenir Package,320.859375,7.50445212479849e-05,0.0017775590653735,0.000243203713573,0,323.0,0,0,320.859375,317.0189668927542
MLG Columbus 2016 Overpass Souvenir Package,263.5,0.0124722470374767,0.110639654802913,0.0274799009458531,1,281.0,0,0,263.5,263.5
MP5-SD | Acid Wash (Battle-Scarred),0.1925925925925926,inf,,-0.0897435897435897,16,0.0,1,1,0.14444444444444443,0.0
MP5-SD | Acid Wash (Factory New),1.4662162162162162,0.0164399092970521,0.2002755559348533,0.0050245383701266,4,1.0,0,0,1.4662162162162162,1.0
MP5-SD | Acid Wash (Field-Tested),0.42,inf,,0.0271701388888889,51,0.0,1,1,0.315,0.0
MP5-SD | Acid Wash (Minimal Wear),1.080536912751678,inf,,0.0034115027403618,7,1.0,0,0,1.080536912751678,1.0
MP5-SD | Acid Wash (Well-Worn),0.2478632478632478,inf,,-0.1463414634146341,13,0.0,1,1,0.18589743589743585,0.0
MP5-SD | Agent (Battle-Scarred),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Agent (Factory New),2.566666666666667,0.0053691275167785,0.1076863643386379,0.0076284039642799,0,2.0,0,0,2.566666666666667,2.0
MP5-SD | Agent (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Agent (Minimal Wear),0.8333333333333334,inf,,0.0767386091127098,28,0.0,1,1,0.625,0.0
MP5-SD | Agent (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Autumn Twilly (Battle-Scarred),6.27027027027027,0.0103391053391053,0.1702727099750179,0.0052795690196086,2,5.0,0,0,6.27027027027027,5.0
MP5-SD | Autumn Twilly (Factory New),14.86,0.0100377975965416,0.1072262608315758,0.0168997529926531,2,17.0,0,0,14.86,14.750959645519476
MP5-SD | Autumn Twilly (Field-Tested),6.167785234899329,0.0099852474852474,0.1611863085956365,0.0047831773814008,1,5.0,0,0,6.167785234899329,5.0
MP5-SD | Autumn Twilly (Minimal Wear),8.24,0.0101305667837448,0.1276116019932058,0.0097608719053633,1,6.0,0,0,8.24,6.0
MP5-SD | Autumn Twilly (Well-Worn),7.963235294117647,0.0157144471360157,0.2941947298018159,0.0057868579393799,4,5.0,1,0,7.963235294117647,5.0
MP5-SD | Bamboo Garden (Battle-Scarred),4.276923076923077,0.000516795865633,0.0997161332201341,-0.0098435241919483,1,3.0,0,0,4.276923076923077,3.0
MP5-SD | Bamboo Garden (Factory New),5.006666666666667,0.0016911686374773,0.0821253351137713,-0.0029338282387787,0,4.0,0,0,5.006666666666667,4.0
MP5-SD | Bamboo Garden (Field-Tested),3.966666666666667,0.0027964205816554,0.1101016914019201,-0.0081955809721622,0,3.0,0,0,3.966666666666667,3.0
MP5-SD | Bamboo Garden (Minimal Wear),4.342281879194631,0.0022522522522522,0.0873228397360281,-0.0059882712494959,0,3.0,0,0,4.342281879194631,3.0
MP5-SD | Bamboo Garden (Well-Worn),4.451851851851852,0.0034203980099502,0.1421214513417394,-0.0091063193981344,3,3.0,0,0,4.451851851851852,3.0
MP5-SD | Co-Processor (Battle-Scarred),0.0068493150684931,inf,,1.2688263138573214e-16,7,0.0,0,0,0.0068493150684931,0.0
MP5-SD | Co-Processor (Factory New),0.2333333333333333,inf,,0.2006944444444445,21,0.0,1,1,0.175,0.0
MP5-SD | Co-Processor (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Co-Processor (Minimal Wear),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Co-Processor (Well-Worn),0.0067114093959731,inf,,1.2688263138573214e-16,7,0.0,0,0,0.0067114093959731,0.0
MP5-SD | Condition Zero (Battle-Scarred),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Condition Zero (Factory New),1.5666666666666669,0.023489932885906,0.2190017399421021,0.0182970334830612,5,2.0,0,0,1.5666666666666669,1.3769409529265064
MP5-SD | Condition Zero (Field-Tested),0.0466666666666666,inf,,0.3938596491228071,18,0.0,1,1,0.03499999999999995,0.0
MP5-SD | Condition Zero (Minimal Wear),0.4866666666666667,inf,,0.0860507246376811,32,0.0,1,1,0.365,0.0
MP5-SD | Condition Zero (Well-Worn),0.0466666666666666,inf,,0.1472222222222222,16,0.0,1,1,0.03499999999999995,0.0
MP5-SD | Desert Strike (Battle-Scarred),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Desert Strike (Factory New),0.0533333333333333,inf,,0.1175438596491228,18,0.0,1,1,0.03999999999999998,0.0
MP5-SD | Desert Strike (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Desert Strike (Minimal Wear),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Desert Strike (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Dirt Drop (Battle-Scarred),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Dirt Drop (Factory New),0.0266666666666666,inf,,0.088888888888889,15,0.0,1,1,0.01999999999999995,0.0
MP5-SD | Dirt Drop (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Dirt Drop (Minimal Wear),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Dirt Drop (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Focus (Battle-Scarred),0.0526315789473684,-1.0,,-0.8571428571428571,6,0.0,0,0,0.0526315789473684,0.0
MP5-SD | Focus (Factory New),1.631578947368421,inf,,-0.2928780722201775,12,0.0,1,1,1.2236842105263157,0.0
MP5-SD | Focus (Field-Tested),0.0263157894736842,-1.0,,-0.8571428571428571,6,0.0,0,0,0.0263157894736842,0.0
MP5-SD | Focus (Minimal Wear),0.2105263157894736,inf,,-0.5119047619047619,8,0.0,0,0,0.2105263157894736,0.0
MP5-SD | Focus (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Gauss (Battle-Scarred),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Gauss (Factory New),1.4,0.0229306487695749,0.2146254901305188,0.0162335646921392,5,2.0,0,0,1.4,1.297858643656902
MP5-SD | Gauss (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Gauss (Minimal Wear),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Gauss (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Gold Leaf (Battle-Scarred),0.1266666666666666,inf,,0.2492063492063493,35,0.0,1,1,0.09499999999999995,0.0
MP5-SD | Gold Leaf (Factory New),2.6,0.0152125279642058,0.1895934967665395,-0.0042946443628477,3,1.0,0,0,2.6,1.0
MP5-SD | Gold Leaf (Field-Tested),0.2333333333333333,inf,,-0.0184782608695651,17,0.0,1,1,0.175,0.0
MP5-SD | Gold Leaf (Minimal Wear),1.8066666666666664,inf,,-0.0267262367262367,14,0.0,1,1,1.3549999999999998,0.0
MP5-SD | Gold Leaf (Well-Worn),0.2333333333333333,inf,,0.1176711560044893,24,0.0,1,1,0.175,0.0
MP5-SD | Kitbash (Battle-Scarred),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Kitbash (Factory New),1.4533333333333334,0.0123042505592841,0.1698391304427764,0.0036832972880556,3,1.0,0,0,1.4533333333333334,1.0
MP5-SD | Kitbash (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Kitbash (Minimal Wear),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Kitbash (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Lime Hex (Battle-Scarred),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Lime Hex (Factory New),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Lime Hex (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Lime Hex (Minimal Wear),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Lime Hex (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Liquidation (Battle-Scarred),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Liquidation (Factory New),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Liquidation (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Liquidation (Minimal Wear),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Liquidation (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Necro Jr. (Battle-Scarred),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Necro Jr. (Factory New),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Necro Jr. (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Necro Jr. (Minimal Wear),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Necro Jr. (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Neon Squeezer (Battle-Scarred),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Neon Squeezer (Field-Tested),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Neon Squeezer (Well-Worn),0.0,,,,0,0.0,0,0,0.0,0.0
MP5-SD | Nitro (Battle-Scarred),3.9931034482758623,0.0037037037037037,0.1104213242971462,-0.0045176861825277,1,3.0,0,0,3.9931034482758623,3.0
MP5-SD | Nitro (Factory New),7.2164179104477615,0.0036934869641636,0.0562952764978171,0.0071236062874949,0,8.0,0,0,7.2164179104477615,6.663671879537296
MP5-SD | Nitro (Field-Tested),3.88,0.0003355704697986,0.0990470699568315,-0.0106143500025127,0,2.0,0,0,3.88,2.0
MP5-SD | Nitro (Minimal Wear),4.24,0.0029082774049217,0.1108039747003689,-0.0068003846853411,0,3.0,0,0,4.24,3.0
MP5-SD | Nitro (Well-Worn),4.022058823529412,-0.0001234567901234,0.0636928879964469,-0.0047545152840744,0,3.0,0,0,4.022058823529412,3.0
MP5-SD | Oxide Oasis (Battle-Scarred),540.7606837606837,0.0108390353454238,0.14687256317874,0.0052499966419913,3,561.0,0,0,540.7606837606837,535.9220357837734
MP5-SD | Oxide Oasis (Factory New),436.8775510204082,0.0036561633288898,0.0550078386340357,0.0071288323821021,0,489.0,0,0,436.8775510204082,434.45275253036726
MP5-SD | Oxide Oasis (Field-Tested),332.3533834586466,0.0010681491453271,0.0308192531039834,0.0005225431617577,0,267.0,0,0,332.3533834586466,267.0
